DateTime,Precipitation,Temperature,Wind_speed,Humidity,Load
2021/2/6 14:00,0,15.22,4.265,62.5375,433.8326848
2021/2/6 15:00,0,15.57,4.7875,61.1025,433.1420233
2021/2/6 16:00,0,15.7025,5.005,60.04,435.2383268
2021/2/6 17:00,0,15.4375,5.62,60.04,435.286965
2021/2/6 18:00,0,14.38,5.595,64.5325,441.1575875
2021/2/6 19:00,0,13.235,5.57,70.3925,442.864786
2021/2/6 20:00,0,12.495,5.4875,73.72,423.9980545
2021/2/6 21:00,0,11.8725,5.6525,76.14,409.635214
2021/2/6 22:00,0,11.1825,6.0525,78.545,395.3307393
2021/2/6 23:00,0,10.95,5.56,79.56,359.7373541
2021/2/7 00:00,0,10.6225,4.435,80.335,324.3774319
2021/2/7 01:00,0,10.215,3.82,81.9925,309.8735409
2021/2/7 02:00,0,10.0825,4.035,84.005,292.1838521
2021/2/7 03:00,0,9.93,3.6675,84.135,296.9163424
2021/2/7 04:00,0,9.625,3.535,84.28,278.4970817
2021/2/7 05:00,0,9.6825,4.1425,84.4425,287.3394942
2021/2/7 06:00,0,9.84,4.395,84.6375,308.8959144
2021/2/7 07:00,0,9.585,3.6725,84.835,378.2587549
2021/2/7 08:00,0,9.9325,4.43,84.2775,436.3083658
2021/2/7 09:00,0,11.0625,5.1,82.56,454.3385214
2021/2/7 10:00,0,12.3425,4.555,78.95,465.1264591
2021/2/7 11:00,0,13.475,4.7575,73.34,439.9270428
2021/2/7 12:00,0,14.54,5.5825,68.405,440.7976654
2021/2/7 13:00,0,15.21,6.88,64.9,458.7840467
2021/2/7 14:00,0.0075,15.055,7.5925,66.645,445.2529183
2021/2/7 15:00,0.01,14.4825,7.67,69.585,436.7655642
2021/2/7 16:00,0.01,13.955,7.515,72.52,439.9416342
2021/2/7 17:00,0.01,13.7325,7.215,73.365,446.536965
2021/2/7 18:00,0.01,13.235,7.335,75.1475,452.3394942
2021/2/7 19:00,0.01,12.6975,7.69,77.3675,447.3297665
2021/2/7 20:00,0.015,12.165,8.295,79.54,424.8540856
2021/2/7 21:00,0.025,11.595,8.2,81.7225,419.9270428
2021/2/7 22:00,0.035,11.245,7.3275,81.7025,384.9902724
2021/2/7 23:00,0.04,10.885,7.0325,81.095,357.1789883
2021/2/8 00:00,0.0475,10.515,6.88,81.7625,315.2577821
2021/2/8 01:00,0.05,10.155,6.3025,82.4825,285.0924125
2021/2/8 02:00,0.05,9.695,7.2775,83.8625,281.5272374
2021/2/8 03:00,0.05,9.22,7.76,85.5675,280.0486381
2021/2/8 04:00,0.05,8.9575,7.6975,85.865,260.5058366
2021/2/8 05:00,0.05,8.745,7.7925,86.115,288.4873541
2021/2/8 06:00,0.05,8.61,7.7375,86.26,301.3521401
2021/2/8 07:00,0.05,8.48,7.84,86.4025,361.7120623
2021/2/8 08:00,0.05,8.39,7.765,86.3325,432.5583658
2021/2/8 09:00,0.05,8.5075,8.055,85.0575,459.5914397
2021/2/8 10:00,0.05,8.585,8.34,84.12,477.6653696
2021/2/8 11:00,0.05,8.36,8.63,84.955,466.7412451
2021/2/8 12:00,0.05,8.365,8.93,84.0675,460.3453307
2021/2/8 13:00,0.045,8.37,9.4625,82.355,450.7830739
2021/2/8 14:00,0.04,8.2225,10.0425,81.3,445.651751
2021/2/8 15:00,0.0325,7.9625,9.8175,82.79,440.6225681
2021/2/8 16:00,0.0275,7.915,9.4375,82.8575,443.9640078
2021/2/8 17:00,0.02,7.71,9.3,82.91,429.5087549
2021/2/8 18:00,0.0175,7.385,8.6825,82.9175,442.9571984
2021/2/8 19:00,0.01,7.2725,7.91,82.9375,425.7684825
2021/2/8 20:00,0.01,7.195,7.895,83.065,408.8861868
2021/2/8 21:00,0.01,7.175,8.03,83.3625,383.0642023
2021/2/8 22:00,0.01,7.15,7.6175,83.6725,363.2733463
2021/2/8 23:00,0.01,7.125,7.6375,83.845,327.1643969
2021/2/9 00:00,0.01,7.095,7.375,83.795,303.0593385
2021/2/9 01:00,0.01,7.06,6.88,83.7575,287.9377432
2021/2/9 02:00,0.01,7.005,7.21,83.935,268.672179
2021/2/9 03:00,0.02,6.9125,7.58,84.445,254.9124514
2021/2/9 04:00,0.02,6.8225,7.005,84.97,255.938716
2021/2/9 05:00,0.02,6.7625,6.28,85.3125,256.6731518
2021/2/9 06:00,0.02,6.755,6.28,85.325,283.0447471
2021/2/9 07:00,0.02,6.75,6.28,85.345,328.7013619
2021/2/9 08:00,0.0225,6.805,6.6025,85.0725,390.5009728
2021/2/9 09:00,0.0275,7.1,7.125,84.335,420.2918288
2021/2/9 10:00,0.03,7.48,7.0575,82.7675,437.8793774
2021/2/9 11:00,0.035,7.6425,6.9975,81.5775,428.881323
2021/2/9 12:00,0.0475,7.795,6.6,81.615,427.9669261
2021/2/9 13:00,0.06,7.9475,6.315,80.5675,420.6712062
2021/2/9 14:00,0.0725,8.02,6.445,81.9525,392.422179
2021/2/9 15:00,0.0875,7.9625,6.005,82.58,411.9212062
2021/2/9 16:00,0.1025,7.905,6.215,83.2275,401.8822957
2021/2/9 17:00,0.115,7.85,5.54,83.8975,398.8375486
2021/2/9 18:00,0.13,7.79,5.045,84.5975,417.3103113
2021/2/9 19:00,0.145,7.735,4.845,85.3175,398.6673152
2021/2/9 20:00,0.155,7.74,4.4475,85.88,368.6235409
2021/2/9 21:00,0.16,7.835,3.97,86.1425,355.8900778
2021/2/9 22:00,0.16,7.935,3.89,86.415,318.6527237
2021/2/9 23:00,0.16,8.035,3.8775,86.72,295.0729572
2021/2/10 00:00,0.16,8.135,3.995,87.075,266.172179
2021/2/10 01:00,0.165,8.235,4.7025,87.4425,258.3900778
2021/2/10 02:00,0.17,8.275,5.81,87.67,255.4912451
2021/2/10 03:00,0.1825,8.2175,5.1275,87.67,227.3346304
2021/2/10 04:00,0.1925,8.16,3.43,87.67,225.0729572
2021/2/10 05:00,0.2,8.105,3.7825,87.7575,229.3142023
2021/2/10 06:00,0.2075,8.0625,5.52,87.99,248.3414397
2021/2/10 07:00,0.21,8.015,5.375,88.2275,298.75
2021/2/10 08:00,0.2075,8.065,5.245,88.265,343.6089494
2021/2/10 09:00,0.1975,8.265,5.815,87.98,364.1050584
2021/2/10 10:00,0.1875,8.5925,6.615,87.705,374.1001946
2021/2/10 11:00,0.1725,8.9625,6.9,87.345,356.0505837
2021/2/10 12:00,0.15,9.045,7.5325,86.8525,373.6429961
2021/2/10 13:00,0.13,9.2525,8.5575,85.525,358.229572
2021/2/10 14:00,0.12,9.5175,9.23,83.8475,346.4299611
2021/2/10 15:00,0.11,9.505,9.31,83.8175,344.7519455
2021/2/10 16:00,0.11,9.49,9.39,84.6375,336.4153696
2021/2/10 17:00,0.1075,9.33,9.14,86.085,348.0593385
2021/2/10 18:00,0.1,9.05,8.805,86.23,342.6605058
2021/2/10 19:00,0.0975,8.9925,8.975,86.375,338.5311284
2021/2/10 20:00,0.09,8.9325,8.695,86.515,317.1741245
2021/2/10 21:00,0.0875,8.8725,8.4125,86.6675,313.7013619
2021/2/10 22:00,0.08,8.8125,8.13,86.815,287.6118677
2021/2/10 23:00,0.08,8.755,7.845,86.9675,246.3521401
2021/2/11 00:00,0.07,8.695,7.565,87.1175,223.0155642
2021/2/11 01:00,0.0675,8.635,7.28,87.2725,193.2538911
2021/2/11 02:00,0.06,8.575,6.995,87.4275,192.9280156
2021/2/11 03:00,0.06,8.515,6.715,87.585,197.5437743
2021/2/11 04:00,0.05,8.455,6.4325,87.75,196.040856
2021/2/11 05:00,0.045,8.395,6.1475,87.9025,195.6031128
2021/2/11 06:00,0.04,8.335,5.865,88.07,210.7830739
2021/2/11 07:00,0.0375,8.275,5.62,88.2375,238.8764591
2021/2/11 08:00,0.03,8.27,5.495,88.165,263.3365759
2021/2/11 09:00,0.03,8.3575,5.4525,87.7175,276.1527237
2021/2/11 10:00,0.03,8.445,5.41,87.245,287.1449416
2021/2/11 11:00,0.03,8.53,5.365,86.8075,272.4319066
2021/2/11 12:00,0.03,8.62,5.325,86.3625,265.7490272
2021/2/11 13:00,0.03,8.705,5.2825,85.9125,268.8764591
2021/2/11 14:00,0.03,8.79,5.235,85.485,260.8122568
2021/2/11 15:00,0.03,8.88,5.195,85.0475,262.2811284
2021/2/11 16:00,0.03,8.9675,5.155,84.6175,265.9824903
2021/2/11 17:00,0.03,9.0525,5.11,84.19,260.3210117
2021/2/11 18:00,0.03,9.14,5.065,83.7775,280.3015564
2021/2/11 19:00,0.03,9.225,5.025,83.345,287.6021401
2021/2/11 20:00,0.03,9.31,4.985,82.9275,265.5350195
2021/2/11 21:00,0.03,9.4,4.94,82.5275,276.3472763
2021/2/11 22:00,0.03,9.485,4.895,82.11,266.1964981
2021/2/11 23:00,0.03,9.57,4.855,81.705,263.4143969
2021/2/12 00:00,0.03,9.66,4.815,81.3075,222.3103113
2021/2/12 01:00,0.0225,9.7475,4.765,80.9075,201.7801556
2021/2/12 02:00,0.02,9.83,4.725,80.51,193.618677
2021/2/12 03:00,0.02,9.92,4.685,80.1275,191.6488327
2021/2/12 04:00,0.02,10.0075,4.64,79.73,186.7752918
2021/2/12 05:00,0.02,10.0925,4.5975,79.3375,192.9280156
2021/2/12 06:00,0.02,10.185,4.555,78.9325,214.6643969
2021/2/12 07:00,0.02,10.2775,4.515,78.53,224.192607
2021/2/12 08:00,0.02,10.3675,4.475,78.1275,235.1653696
2021/2/12 09:00,0.02,10.4575,4.435,77.7275,243.2101167
2021/2/12 10:00,0.02,10.5525,4.3925,77.335,246.7655642
2021/2/12 11:00,0.02,10.6475,4.3475,76.92,230.1750973
2021/2/12 12:00,0.02,10.75,4.305,76.4525,227.8988327
2021/2/12 13:00,0.02,10.8575,4.265,75.9825,220.8463035
2021/2/12 14:00,0.02,10.96,4.225,75.5325,211.8336576
2021/2/12 15:00,0.02,11.065,4.185,75.0775,213.2879377
2021/2/12 16:00,0.02,11.17,4.145,74.62,236.3861868
2021/2/12 17:00,0.02,11.275,4.1025,74.175,241.2305447
2021/2/12 18:00,0.02,11.38,4.06,73.7325,249.5768482
2021/2/12 19:00,0.0125,11.4825,4.015,73.285,262.6896887
2021/2/12 20:00,0.01,11.59,3.975,72.8475,242.6945525
2021/2/12 21:00,0.01,11.6925,3.935,72.4175,244.8978599
2021/2/12 22:00,0.01,11.8,3.895,71.9825,236.3326848
2021/2/12 23:00,0.01,11.9025,3.8525,71.56,217.8939689
2021/2/13 00:00,0.01,12.005,3.8075,71.1425,214.7811284
2021/2/13 01:00,0.01,12.1125,3.7675,70.715,192.8453307
2021/2/13 02:00,0.01,12.22,3.725,70.2975,182.4951362
2021/2/13 03:00,0.01,12.32,3.685,69.8875,184.479572
2021/2/13 04:00,0.01,12.425,3.645,69.48,177.4708171
2021/2/13 05:00,0.01,12.53,3.605,69.065,181.9114786
2021/2/13 06:00,0.01,12.6375,3.5575,68.67,195.0194553
2021/2/13 07:00,0.01,12.74,3.52,68.2675,214.5038911
2021/2/13 08:00,0.01,12.8475,3.475,67.8625,237.8793774
2021/2/13 09:00,0.01,12.9475,3.435,67.4775,241.405642
2021/2/13 10:00,0.01,13.055,3.395,67.0825,236.7120623
2021/2/13 11:00,0.01,13.1575,3.355,66.6975,217.3881323
2021/2/13 12:00,0.01,13.2625,3.31,66.31,210.2626459
2021/2/13 13:00,0.01,13.37,3.2675,65.93,215.4036965
2021/2/13 14:00,0.01,13.4725,3.225,65.5475,205.938716
2021/2/13 15:00,0.0075,13.5775,3.185,65.1725,208.9299611
2021/2/13 16:00,0,13.6825,3.145,64.795,231.7607004
2021/2/13 17:00,0,13.7875,3.105,64.4325,235.5933852
2021/2/13 18:00,0,13.68,2.84,65.4675,261.770428
2021/2/13 19:00,0,13.1575,2.6675,68.8875,268.020428
2021/2/13 20:00,0,12.54,2.8725,72.0925,262.9280156
2021/2/13 21:00,0,11.895,2.8775,74.805,263.7159533
2021/2/13 22:00,0,11.4625,3.43,76.6125,253.3219844
2021/2/13 23:00,0,11.32,3.6525,78.71,245.3453307
2021/2/14 00:00,0,10.875,3.7475,81.5275,221.6488327
2021/2/14 01:00,0,10.5225,3.92,82.995,193.8035019
2021/2/14 02:00,0,10.0875,4.385,84.1575,183.4922179
2021/2/14 03:00,0,9.885,4.5,84.755,175.2723735
2021/2/14 04:00,0,9.675,5.165,84.5125,173.7986381
2021/2/14 05:00,0,9.3875,5.225,84.195,181.6439689
2021/2/14 06:00,0,8.9575,4.935,85.23,190.9727626
2021/2/14 07:00,0,8.79,4.645,84.8725,228.3803502
2021/2/14 08:00,0,9.82,4.63,82.145,243.905642
2021/2/14 09:00,0,12.055,4.84,75.57,253.5068093
2021/2/14 10:00,0,14.12,5.005,68.9075,246.7947471
2021/2/14 11:00,0,16.065,5.02,60.8625,230.8268482
2021/2/14 12:00,0,17.81,4.49,52.14,218.2198444
2021/2/14 13:00,0,19.2275,4.7875,46.7225,224.9562257
2021/2/14 14:00,0,20.155,4.21,43.9675,208.1420233
2021/2/14 15:00,0,20.3475,3.53,43.0025,231.3472763
2021/2/14 16:00,0,20.51,3.4325,43.09,235.6371595
2021/2/14 17:00,0,19.805,3.2975,44.6275,246.7655642
2021/2/14 18:00,0,17.94,3.575,50.7025,276.6780156
2021/2/14 19:00,0,16.035,4.165,59.1175,281.5321012
2021/2/14 20:00,0,14.595,4.0475,64.055,277.5097276
2021/2/14 21:00,0,13.765,4.05,67.68,281.8822957
2021/2/14 22:00,0,12.995,4.29,71.245,262.5145914
2021/2/14 23:00,0.005,12.335,4.4075,73.595,242.8745136
2021/2/15 00:00,0.01,11.8,3.665,74.6475,218.0787938
2021/2/15 01:00,0.01,11.36,3.39,75.765,206.5223735
2021/2/15 02:00,0.01,10.74,3.705,77.59,193.6916342
2021/2/15 03:00,0.01,10.325,3.6975,79.7325,190.963035
2021/2/15 04:00,0.01,10,3.6875,80.4825,190.2675097
2021/2/15 05:00,0.01,9.7825,3.7225,81.175,194.6206226
2021/2/15 06:00,0.01,9.855,3.83,81.3125,216.5466926
2021/2/15 07:00,0.01,9.8825,3.9375,81.625,239.9027237
2021/2/15 08:00,0.01,11.0925,4.655,79.6975,259.7616732
2021/2/15 09:00,0.01,13.25,5.455,71.185,260.57393
2021/2/15 10:00,0.01,15.4575,5.045,63.2625,264.1682879
2021/2/15 11:00,0.01,17.115,5.1775,58.32,262.266537
2021/2/15 12:00,0.01,17.9075,5.585,55.1625,239.6498054
2021/2/15 13:00,0.01,18.5525,5.64,51.645,251.8287938
2021/2/15 14:00,0.01,18.925,5.1825,48.9725,249.9902724
2021/2/15 15:00,0.0175,18.5475,6.5975,50.3175,272.0671206
2021/2/15 16:00,0.02,17.8875,8.555,52.8775,281.7558366
2021/2/15 17:00,0.0225,16.9425,10.005,58.1825,293.3706226
2021/2/15 18:00,0.035,15.8475,10.095,61.4575,315.9046693
2021/2/15 19:00,0.045,15.03,10.26,63.145,321.1381323
2021/2/15 20:00,0.05,14.14,10.045,65.8775,298.7743191
2021/2/15 21:00,0.0575,13.0625,11.0325,69.0625,303.1274319
2021/2/15 22:00,0.06,12.2075,11.1225,70.86,280.4620623
2021/2/15 23:00,0.06,11.31,10.5875,73.9625,267.5486381
2021/2/16 00:00,0.06,10.415,9.8025,77.4775,256.1673152
2021/2/16 01:00,0.06,9.7575,7.88,81.0825,226.1624514
2021/2/16 02:00,0.055,9.33,7.5875,82.6275,233.1663424
2021/2/16 03:00,0.055,9.06,7.955,82.865,220.4815175
2021/2/16 04:00,0.05,9.0025,8,83.1425,214.8832685
2021/2/16 05:00,0.0575,8.9175,7.18,83.54,196.5126459
2021/2/16 06:00,0.06,8.78,7.09,84.13,215.6468872
2021/2/16 07:00,0.06,8.7675,7.16,83.9325,260.8560311
2021/2/16 08:00,0.07,8.7875,6.975,83.445,301.9309339
2021/2/16 09:00,0.085,8.75,6.42,83.1375,331.4250973
2021/2/16 10:00,0.105,9.0225,5.485,81.8,349.1780156
2021/2/16 11:00,0.12,9.1625,5.4425,81.5275,327.0476654
2021/2/16 12:00,0.13,9.445,5.86,79.11,334.4357977
2021/2/16 13:00,0.14,9.86,6.43,79.015,315.7003891
2021/2/16 14:00,0.135,10.2925,6.315,78.7275,314.3093385
2021/2/16 15:00,0.115,10.3925,6.6325,76.52,329.1780156
2021/2/16 16:00,0.09,10.495,5.775,75.7425,328.1079767
2021/2/16 17:00,0.07,10.4425,4.97,76.635,331.6439689
2021/2/16 18:00,0.05,10.005,4.605,79.5375,359.0077821
2021/2/16 19:00,0.03,9.4825,4.595,80.3475,351.2889105
2021/2/16 20:00,0.015,9.0575,4.565,80.9725,338.1663424
2021/2/16 21:00,0.01,8.5675,4.9175,82.5725,332.9182879
2021/2/16 22:00,0.0075,8.295,4.885,81.9475,304.6935798
2021/2/16 23:00,0,7.8225,4.6675,81.6625,282.631323
2021/2/17 00:00,0,7.08,4.395,83.4525,257.422179
2021/2/17 01:00,0,6.4475,4.7425,83.87,241.3132296
2021/2/17 02:00,0,6.03,5.0075,83.975,229.036965
2021/2/17 03:00,0,6.11,4.71,83.4975,226.2937743
2021/2/17 04:00,0,6.14,4.805,83.1,201.6682879
2021/2/17 05:00,0,6.0475,4.78,82.9625,215.5642023
2021/2/17 06:00,0,6.3325,5.2625,83.195,250.5009728
2021/2/17 07:00,0,6.5275,6.215,83.4325,288.7645914
2021/2/17 08:00,0,7.12,5.9475,82.8425,337.9523346
2021/2/17 09:00,0,8.0575,5.6025,80.9975,365.8365759
2021/2/17 10:00,0,9.1,5.2575,79.35,359.0807393
2021/2/17 11:00,0,10.44,4.875,74.4775,337.5535019
2021/2/17 12:00,0,12.21,4.665,65.4125,321.1478599
2021/2/17 13:00,0,13.8725,4.965,58.385,314.8881323
2021/2/17 14:00,0,15.0775,5.43,52.2075,308.540856
2021/2/17 15:00,0,15.465,6.0925,46.705,305.7149805
2021/2/17 16:00,0,15.74,6.675,41.6,320.0632296
2021/2/17 17:00,0,15.355,6.475,40.67,331.82393
2021/2/17 18:00,0,13.9325,6.285,47.48,359.1293774
2021/2/17 19:00,0,12.6175,6.09,53.11,363.7451362
2021/2/17 20:00,0,11.4625,5.38,58.21,346.7801556
2021/2/17 21:00,0,10.63,4.3975,62.34,344.2023346
2021/2/17 22:00,0,9.7825,4.1575,66.5025,305.7392996
2021/2/17 23:00,0,8.8825,3.725,72.345,341.1138132
2021/2/18 00:00,0,8.395,3.855,75.535,318.4241245
2021/2/18 01:00,0,8.055,4.145,77.4,283.7402724
2021/2/18 02:00,0,7.7275,4.3075,78.735,285.2918288
2021/2/18 03:00,0,7.59,4.4475,78.17,258.4922179
2021/2/18 04:00,0,7.32,3.8025,77.915,264.7568093
2021/2/18 05:00,0,7.0075,3.7125,79.38,258.0593385
2021/2/18 06:00,0,6.98,4.305,78.865,291.1089494
2021/2/18 07:00,0,7.08,4.745,77.5325,353.2490272
2021/2/18 08:00,0,8.0625,5.115,72.98,407.3103113
2021/2/18 09:00,0,10.14,4.49,65.255,409.8832685
2021/2/18 10:00,0,12.2825,3.7025,57.3925,417.6264591
2021/2/18 11:00,0,14.15,3.445,50.165,399.7178988
2021/2/18 12:00,0,15.445,3.64,43.82,403.6235409
2021/2/18 13:00,0,16.59,3.985,38.3175,385.9046693
2021/2/18 14:00,0,17.1575,3.945,34.275,375.963035
2021/2/18 15:00,0,17.09,3.8975,33.695,383.2782101
2021/2/18 16:00,0,16.63,3.85,34.3625,395.8900778
2021/2/18 17:00,0,16.185,4.025,35.8525,404.9854086
2021/2/18 18:00,0,15.1,4.33,39.7325,453.6819066
2021/2/18 19:00,0,14.0575,4.48,44.1025,464.3433852
2021/2/18 20:00,0,12.77,4.745,49.91,430.5301556
2021/2/18 21:00,0,11.575,4.5525,55.5625,421.3910506
2021/2/18 22:00,0,10.86,4.365,59.045,376.8920233
2021/2/18 23:00,0,9.9425,4.1925,63.655,318.7743191
2021/2/19 00:00,0,9,4.0575,67.7025,311.2159533
2021/2/19 01:00,0,8.405,3.92,69.7325,291.7607004
2021/2/19 02:00,0,8.015,4.095,69.2225,277.2714008
2021/2/19 03:00,0,7.67,4.3025,69.345,269.42607
2021/2/19 04:00,0,7.305,3.9675,71.79,265.9484436
2021/2/19 05:00,0,6.8325,3.895,75.0725,276.6780156
2021/2/19 06:00,0,6.67,3.6075,73.9825,301.5126459
2021/2/19 07:00,0,6.855,3.325,72.4,356.118677
2021/2/19 08:00,0,7.9775,3.36,69.375,422.2373541
2021/2/19 09:00,0,10.55,4.05,59.57,433.0496109
2021/2/19 10:00,0,13.2375,4.5875,49.855,439.9173152
2021/2/19 11:00,0,15.2475,4.91,44.0725,404.8103113
2021/2/19 12:00,0,16.965,5.4025,38.705,391.7169261
2021/2/19 13:00,0,18.315,5.58,34.4075,398.385214
2021/2/19 14:00,0,19.0925,5.9725,31.1875,382.7675097
2021/2/19 15:00,0,19.5025,5.31,29.39,394.9708171
2021/2/19 16:00,0,19.6925,4.81,27.9475,400.5885214
2021/2/19 17:00,0,19.5175,4.865,27.65,404.868677
2021/2/19 18:00,0,18.67,4.6425,30.71,425.4328794
2021/2/19 19:00,0,18.035,4.2675,34.37,431.7607004
2021/2/19 20:00,0,17.935,4.2825,34.83,411.5321012
2021/2/19 21:00,0,17.8425,4.295,35.305,395.0291829
2021/2/19 22:00,0,17.745,4.3075,35.7825,380.2480545
2021/2/19 23:00,0,17.655,4.3225,36.2725,346.7509728
2021/2/20 00:00,0,17.555,4.3375,36.765,311.2013619
2021/2/20 01:00,0,17.46,4.3525,37.2675,286.6245136
2021/2/20 02:00,0,17.365,4.365,37.7775,284.4552529
2021/2/20 03:00,0,17.27,4.38,38.3025,276.5175097
2021/2/20 04:00,0,17.175,4.395,38.84,278.2733463
2021/2/20 05:00,0,17.0775,4.4075,39.3825,283.6575875
2021/2/20 06:00,0,16.985,4.4225,39.945,314.6935798
2021/2/20 07:00,0,16.885,4.435,40.51,370.8219844
2021/2/20 08:00,0,16.795,4.4525,41.085,434.1682879
2021/2/20 09:00,0,16.6975,4.465,41.6775,440.6031128
2021/2/20 10:00,0,16.6025,4.4775,42.2825,448.5700389
2021/2/20 11:00,0,16.505,4.4925,42.895,411.4250973
2021/2/20 12:00,0,16.4125,4.505,43.51,399.3093385
2021/2/20 13:00,0,16.3175,4.5175,44.145,414.8249027
2021/2/20 14:00,0,16.2225,4.535,44.7925,407.4319066
2021/2/20 15:00,0,16.1275,4.5475,45.46,396.0700389
2021/2/20 16:00,0,16.03,4.5625,46.135,404.0904669
2021/2/20 17:00,0,15.935,4.5775,46.83,395.3696498
2021/2/20 18:00,0,15.84,4.5925,47.5375,421.6439689
2021/2/20 19:00,0,15.745,4.605,48.255,416.0651751
2021/2/20 20:00,0,15.65,4.6175,48.99,407.2081712
2021/2/20 21:00,0,15.555,4.6325,49.7425,389.7568093
2021/2/20 22:00,0,15.4575,4.645,50.505,370.2723735
2021/2/20 23:00,0,15.2825,4.71,51.4975,307.0136187
2021/2/21 00:00,0,14.97,4.87,52.9175,287.5632296
2021/2/21 01:00,0,14.66,5.03,54.425,273.8180934
2021/2/21 02:00,0,14.4,5.27,55.7775,266.6877432
2021/2/21 03:00,0,14.22,5.65,56.7575,256.3375486
2021/2/21 04:00,0,14.0425,6.03,57.7725,258.7694553
2021/2/21 05:00,0,13.9025,6.345,58.8775,261.2597276
2021/2/21 06:00,0,13.83,6.5575,60.11,278.7597276
2021/2/21 07:00,0,13.755,6.77,61.4,315.3842412
2021/2/21 08:00,0,14.095,6.7875,61.26,374.8249027
2021/2/21 09:00,0,15.13,6.4825,58.8975,392.7577821
2021/2/21 10:00,0,16.1675,6.18,56.8675,401.1381323
2021/2/21 11:00,0.0025,17.095,5.915,55.3525,374.3628405
2021/2/21 12:00,0.01,17.855,5.72,54.4,372.5583658
2021/2/21 13:00,0.01,18.615,5.5225,53.55,380.5787938
2021/2/21 14:00,0.01,19.08,5.3625,53.3125,389.0029183
2021/2/21 15:00,0.0075,19.08,5.2725,53.995,396.848249
2021/2/21 16:00,0,19.075,5.1825,54.74,398.7548638
2021/2/21 17:00,0,19.03,5.135,55.515,390.5496109
2021/2/21 18:00,0,18.915,5.175,56.295,396.5564202
2021/2/21 19:00,0,18.8025,5.21,57.1275,390.7490272
2021/2/21 20:00,0,18.605,5.2125,58.1975,354.7762646
2021/2/21 21:00,0,18.27,5.16,59.665,361.8774319
2021/2/21 22:00,0,17.9325,5.11,61.225,333.2101167
2021/2/21 23:00,0,17.6,5.165,62.835,349.1731518
2021/2/22 00:00,0,17.27,5.4,64.455,325.7247082
2021/2/22 01:00,0,16.945,5.64,66.1525,304.2607004
2021/2/22 02:00,0,16.6425,5.8225,67.7575,297.0622568
2021/2/22 03:00,0,16.37,5.9125,69.7375,287.0428016
2021/2/22 04:00,0,16.105,6.24,71.39,277.786965
2021/2/22 05:00,0.0075,15.915,6.54,71.8325,281.1284047
2021/2/22 06:00,0.015,15.8525,5.9025,72.71,319.635214
2021/2/22 07:00,0.02,15.9225,5.695,71.9675,383.4727626
2021/2/22 08:00,0.03,16.7,5.96,70.6075,445.8219844
2021/2/22 09:00,0.03,18.235,5.43,66.165,461.2840467
2021/2/22 10:00,0.03,19.795,5.9625,61.7175,469.1050584
2021/2/22 11:00,0.025,21.2725,5.815,57.8525,435.4912451
2021/2/22 12:00,0.0175,22.445,4.7575,53.74,435.1799611
2021/2/22 13:00,0.01,23.815,3.8575,49.2825,435.9143969
2021/2/22 14:00,0,24.6275,4.1575,46.8375,423.7062257
2021/2/22 15:00,0,24.745,5.1325,46.4325,431.1916342
2021/2/22 16:00,0,24.64,5.5225,46.325,427.8015564
2021/2/22 17:00,0,24.175,5.4475,47.3925,426.2110895
2021/2/22 18:00,0,22.825,4.955,52.2125,438.6040856
2021/2/22 19:00,0,21.24,4.8125,57.21,422.6750973
2021/2/22 20:00,0,19.9125,4.56,61.93,402.631323
2021/2/22 21:00,0,18.99,4.31,65.1225,391.1332685
2021/2/22 22:00,0,18.6775,3.51,63.4325,372.4610895
2021/2/22 23:00,0,17.87,3.275,67.0875,359.6400778
2021/2/23 00:00,0,17.155,3.315,70.04,325.2723735
2021/2/23 01:00,0,16.6375,3.12,70.2925,314.0856031
2021/2/23 02:00,0,16.045,2.96,71.7625,295.3258755
2021/2/23 03:00,0,15.55,3.5,72.525,292.2519455
2021/2/23 04:00,0,14.975,3.5675,75.1475,299.2558366
2021/2/23 05:00,0,14.57,3.2825,76.76,303.3900778
2021/2/23 06:00,0,14.1475,3.71,77.93,319.2120623
2021/2/23 07:00,0,14.2275,4.725,76.9125,390.155642
2021/2/23 08:00,0,15.5325,5.8875,72.45,457.5632296
2021/2/23 09:00,0,17.7275,5.665,64.8275,471.6439689
2021/2/23 10:00,0,19.42,5.0925,59.39,480.4328794
2021/2/23 11:00,0,20.4975,4.345,56.3875,442.7675097
2021/2/23 12:00,0,21.4375,4.6575,53.45,421.016537
2021/2/23 13:00,0,22.18,4.85,51.4775,446.9455253
2021/2/23 14:00,0,22.8825,4.15,49.4975,440.3939689
2021/2/23 15:00,0,23.0275,4.15,48.84,445.6128405
2021/2/23 16:00,0.005,22.69,5.84,49.6925,447.0087549
2021/2/23 17:00,0.01,21.705,7.97,52.4975,437.5924125
2021/2/23 18:00,0.01,20.29,7.7175,56.5975,442.1254864
2021/2/23 19:00,0.01,18.77,8.25,61.04,426.3959144
2021/2/23 20:00,0.01,17.665,8.6425,63.38,402.8793774
2021/2/23 21:00,0.01,17.1875,9.04,64.43,392.0671206
2021/2/23 22:00,0.01,16.535,9.125,67.49,389.1245136
2021/2/23 23:00,0.01,15.82,8.4475,70.48,359.3433852
2021/2/24 00:00,0.01,15.31,8.4525,71.915,339.42607
2021/2/24 01:00,0.01,15.0175,8.695,72.85,331.4494163
